context_length,store_id,test_name,MAE,RMSE,PercentDifference,Interval_Covariates,Interval_Noise,Interval_StrongNoise,Interval_Shuffle,Interval_MissingFuture,Interval_TimeShift,Interval_TrendBreak,Interval_FeatureDrop,Interval_PartialMask,Interval_Scaling
512,1045,PartialMask,181.32811000000018,218.9773044086543,0.9230721932967124,3654.416726666667,,,,,,,,3394.415820000001,
512,1045,Scaling,167.1098033333332,207.18484863628967,-0.6846257791467499,3654.416726666667,,,,,,,,,3103.31992
512,1046,Noise,168.33965233333328,214.5329623715146,-4.405339529252671,2144.55465,1808.7844033333333,,,,,,,,
512,1046,StrongNoise,1097.6860196666667,1263.7642566631448,-0.14117123371460452,2144.55465,,2259.0157813333335,,,,,,,
512,1046,Shuffle,1171.7358769999998,1352.1286858695034,-0.22970261186057833,2144.55465,,,2217.840917666667,,,,,,
512,1046,MissingFuture,262.6917349999999,331.2653032895738,-6.081049128244904,2144.55465,,,,1840.1459774666664,,,,,
512,1046,TimeShift,796.5848267999997,952.2756500958901,-6.378512076949782,2144.55465,,,,,2008.4759276666668,,,,
512,1046,TrendBreak,1823.7713473333338,2446.62129976727,44.42158037493151,2144.55465,,,,,,4618.432252333334,,,
512,1046,FeatureDrop,1135.7724726666668,1298.850039050082,-0.24600832424715183,2144.55465,,,,,,,2270.5755023666666,,
512,1046,PartialMask,524.2313954999998,669.9952848504652,-2.718669817808801,2144.55465,,,,,,,,2384.999027,
512,1046,Scaling,232.74755499999992,299.7348806541912,-5.382112335199081,2144.55465,,,,,,,,,1852.3932306666663
512,1047,Noise,136.6602649666667,169.23513841201216,-17.566412628387777,1395.6330776666664,1449.475539333333,,,,,,,,
512,1047,StrongNoise,796.2195035666668,896.5617768149827,28.306641281991222,1395.6330776666664,,1907.4565689999997,,,,,,,
512,1047,Shuffle,854.3124412333333,951.6573480693672,25.899843555901963,1395.6330776666664,,,1926.882992,,,,,,
512,1047,MissingFuture,159.09795383333346,208.46112807055687,-18.04213708349467,1395.6330776666664,,,,1386.7053306666667,,,,,
512,1047,TimeShift,635.5792925666668,733.0054453336138,0.376332495856651,1395.6330776666664,,,,,1770.2728156666667,,,,
512,1047,TrendBreak,1148.4865644333333,1546.7827913761657,42.37063804693057,1395.6330776666664,,,,,,2624.747279666667,,,
512,1047,FeatureDrop,798.0525962333334,891.5316577945055,27.066611495072657,1395.6330776666664,,,,,,,1911.0978913333336,,
512,1047,PartialMask,384.22974490000007,484.8657560214943,23.256263855473662,1395.6330776666664,,,,,,,,1782.4756200000002,
512,1047,Scaling,164.24953523333343,208.54416028768128,-14.972390389930048,1395.6330776666664,,,,,,,,,1456.2063870000004
512,1048,Noise,132.31253099999998,166.62301291492284,-2.554563167599758,2652.027611333333,1959.0859296666665,,,,,,,,
512,1048,StrongNoise,813.329952,924.8033533231691,3.5940473389608236,2652.027611333333,,2502.083126666666,,,,,,,
512,1048,Shuffle,860.5914023333331,966.2241541995336,3.8701606678303393,2652.027611333333,,,2451.6309439999995,,,,,,
512,1048,MissingFuture,201.44216683333326,246.6241275154272,-4.4548505844949915,2652.027611333333,,,,1947.005810333333,,,,,
512,1048,TimeShift,586.8255316666668,700.4762172736332,-4.947376099906555,2652.027611333333,,,,,2241.101562666667,,,,
512,1048,TrendBreak,1969.1042023333334,2667.691972181022,65.76659811612888,2652.027611333333,,,,,,5351.133411333332,,,
512,1048,FeatureDrop,834.8956999999999,928.6550152669281,4.428666078743877,2652.027611333333,,,,,,,2431.891084666667,,
512,1048,PartialMask,390.72425146666666,491.06325997012243,-0.5248066124505156,2652.027611333333,,,,,,,,2611.9336316666663,
512,1048,Scaling,154.82350300000004,194.7840915174394,-3.3282708694477274,2652.027611333333,,,,,,,,,1973.1392496666667
512,105,Noise,109.77379933333336,139.4886170913154,-4.427604321428643,1444.8905196666667,1305.0453054666666,,,,,,,,
512,105,StrongNoise,684.14715,770.377779193112,-2.9391333127398256,1444.8905196666667,,1702.9393973333333,,,,,,,
512,105,Shuffle,735.5390967666664,817.8817340591883,-0.09835164606808036,1444.8905196666667,,,1707.2513447266667,,,,,,
512,105,MissingFuture,97.13527713333336,132.78540083337745,-7.947850639360679,1444.8905196666667,,,,1454.0790934666666,,,,,
512,105,TimeShift,526.6391823333332,609.2778784679477,-5.43094060937193,1444.8905196666667,,,,,1546.1402544999996,,,,
512,105,TrendBreak,1403.6058156666666,1902.6410571081374,55.34309896856108,1444.8905196666667,,,,,,3019.6355723333327,,,
512,105,FeatureDrop,686.7922739999999,767.1470821182406,-1.3679600000568548,1444.8905196666667,,,,,,,1700.3474269666665,,
512,105,PartialMask,366.0553189999999,422.4263875244579,2.719081064341875,1444.8905196666667,,,,,,,,1776.5105412666667,
512,105,Scaling,143.43699060000006,179.91734818184747,-5.025163006343898,1444.8905196666667,,,,,,,,,1299.5179652333331
512,1050,Noise,181.0282471666665,237.22796394939363,-15.264288955844183,1836.1347730000002,1689.8593013333332,,,,,,,,
512,1050,StrongNoise,936.7333955,1072.0840672889242,9.267844136699868,1836.1347730000002,,2088.1836293333336,,,,,,,
512,1050,Shuffle,966.7987851666668,1082.296123531911,13.40243958259969,1836.1347730000002,,,2035.4892506666667,,,,,,
512,1050,MissingFuture,206.79896316666654,264.9804010586753,-20.07993833678449,1836.1347730000002,,,,1680.3535006666666,,,,,
512,1050,TimeShift,712.0773586333331,846.6057786594679,-6.337070349594772,1836.1347730000002,,,,,1981.6274833333339,,,,
512,1050,TrendBreak,1729.0644331666665,2385.1115042907227,124.68050957512169,1836.1347730000002,,,,,,3855.887548666667,,,
512,1050,FeatureDrop,938.0551141666668,1060.7049419657296,12.87498143351669,1836.1347730000002,,,,,,,2110.511394,,
512,1050,PartialMask,440.5461388333334,573.0772395262959,0.14710737737331606,1836.1347730000002,,,,,,,,2099.358668,
512,1050,Scaling,243.64938750000002,300.6983093526486,-15.481745462294597,1836.1347730000002,,,,,,,,,1720.9134620000002
512,1051,Noise,159.2650073333334,202.21585254982327,-3.904151068221952,2220.694766533333,2061.6450856666665,,,,,,,,
512,1051,StrongNoise,1018.1463476666668,1169.4081152555195,-1.7989927178203646,2220.694766533333,,2740.84729001,,,,,,,
512,1051,Shuffle,1083.1963943333333,1213.0798337387475,-0.4136768796832713,2220.694766533333,,,2743.2555130000005,,,,,,
512,1051,MissingFuture,170.1004968,200.7273387173403,-5.57349634665506,2220.694766533333,,,,2241.317903,,,,,
512,1051,TimeShift,822.7485443333335,957.5261990093501,-3.824909448245375,2220.694766533333,,,,,2459.3951169999996,,,,
512,1051,TrendBreak,2149.3851683333332,2940.732134555736,48.01643471259329,2220.694766533333,,,,,,4831.9841326666665,,,
512,1051,FeatureDrop,1016.6056030000002,1152.8346348009875,-2.0819372415708566,2220.694766533333,,,,,,,2702.642873033333,,
512,1051,PartialMask,657.0541726666668,817.9839111389017,0.2358288618609326,2220.694766533333,,,,,,,,2764.342209466666,
512,1051,Scaling,160.19114513333338,200.44681074284549,-4.64741249421416,2220.694766533333,,,,,,,,,2072.9839623333332
512,1052,Noise,148.3999868333335,188.23338938548,-8.597407962171001,1658.8062726666672,1638.0587395999999,,,,,,,,
512,1052,StrongNoise,856.2956743333333,973.2580353016114,-27.94727832373266,1658.8062726666672,,2067.7703009999996,,,,,,,
512,1052,Shuffle,929.1700143333333,1047.6572861160469,-26.688565773215235,1658.8062726666672,,,2093.9735417999996,,,,,,
512,1052,MissingFuture,176.0189730000001,223.90709977820543,-12.217866215760639,1658.8062726666672,,,,1588.4256130000003,,,,,
512,1052,TimeShift,666.4795510000001,783.0479714659717,-34.417283417047734,1658.8062726666672,,,,,1886.4821696666668,,,,
512,1052,TrendBreak,1844.080993,2541.3503934613364,51.66713601993934,1658.8062726666672,,,,,,3989.637244333333,,,
512,1052,FeatureDrop,858.0815963333334,967.2596624255106,-27.408537711717717,1658.8062726666672,,,,,,,2081.188609866667,,
512,1052,PartialMask,461.89610213333333,569.2294195760381,-19.567555132576928,1658.8062726666672,,,,,,,,2169.213802333333,
512,1052,Scaling,164.61859156666668,200.88681103916147,-11.074257794329114,1658.8062726666672,,,,,,,,,1642.6845089533333
512,1053,Noise,181.71243933333332,215.85721682421186,-8.265362734929079,2199.033424073,1980.665824,,,,,,,,
512,1053,StrongNoise,1202.7189333333333,1342.2457418882477,8.429975429335078,2199.033424073,,2777.5972001999994,,,,,,,
512,1053,Shuffle,1271.290455333333,1404.7654362971848,8.269568021153738,2199.033424073,,,2732.9500983333332,,,,,,
512,1053,MissingFuture,213.52226609999985,279.19723488820745,-9.244989102450532,2199.033424073,,,,2013.8888216666664,,,,,
512,1053,TimeShift,878.7241086666668,1013.6003399101254,-1.222344117234498,2199.033424073,,,,,2380.3564986666665,,,,
512,1053,TrendBreak,2975.1732316666667,4071.8367257152336,85.07564852777791,2199.033424073,,,,,,6088.357786999999,,,
512,1053,FeatureDrop,1226.3155093333332,1348.4154193410482,9.444266076802013,2199.033424073,,,,,,,2723.031852,,
512,1053,PartialMask,740.5235699999997,839.3723754138082,4.6520707525517375,2199.033424073,,,,,,,,2730.715334666667,
512,1053,Scaling,174.6276979333333,215.29709059647033,-8.866443177542411,2199.033424073,,,,,,,,,1991.561749
512,1054,Noise,160.41332014666668,203.8617406761372,-6.730558314734397,1977.5731923333333,1601.0041966666665,,,,,,,,
512,1054,StrongNoise,813.4751416666664,921.8389338883793,0.00010905868888022584,1977.5731923333333,,2128.9878744000002,,,,,,,
512,1054,Shuffle,865.3481033333335,971.9543490735786,0.08523825626868653,1977.5731923333333,,,1991.6564407666665,,,,,,
512,1054,MissingFuture,230.48065346666667,283.5186411986103,-8.84825167697587,1977.5731923333333,,,,1654.5616175666667,,,,,
512,1054,TimeShift,662.6583453333334,765.2857527321021,-6.771841195955992,1977.5731923333333,,,,,1821.1311160000002,,,,
512,1054,TrendBreak,1835.0450763333336,2507.2685313384254,52.88867974304069,1977.5731923333333,,,,,,5476.352848333334,,,
512,1054,FeatureDrop,807.743505,905.3886441398835,0.8268192575072386,1977.5731923333333,,,,,,,2088.109174333333,,
512,1054,PartialMask,471.62885613333344,575.7545171916088,-0.4264085380378719,1977.5731923333333,,,,,,,,2506.782330333333,
512,1054,Scaling,180.24124813333336,225.2402333676878,-6.982703625703104,1977.5731923333333,,,,,,,,,1619.4761416666665
512,1055,Noise,158.94280166666672,196.64126923854624,-9.265855806609315,1771.5087290000001,1570.5114988666667,,,,,,,,
512,1055,StrongNoise,789.189489,908.2645880677371,-7.473585990885115,1771.5087290000001,,1847.3580979666665,,,,,,,
512,1055,Shuffle,817.11773,920.2641268850582,-5.664687039226435,1771.5087290000001,,,1901.5475739000003,,,,,,
512,1055,MissingFuture,232.8941263,277.2759733576346,-11.78867034583186,1771.5087290000001,,,,1589.947214666667,,,,,
512,1055,TimeShift,630.9512850000002,749.7916012253346,-15.803539275849666,1771.5087290000001,,,,,1740.9827798000001,,,,
512,1055,TrendBreak,1427.7396586666666,1938.8354589603257,39.69875261450098,1771.5087290000001,,,,,,3949.0842406666675,,,
512,1055,FeatureDrop,804.1641910000001,916.4807892304841,-7.380126483925277,1771.5087290000001,,,,,,,1895.8889493333334,,
512,1055,PartialMask,413.2142856,527.9751757515759,-11.512596778426637,1771.5087290000001,,,,,,,,1972.7684343333337,
512,1055,Scaling,178.78633600000015,223.22756234766274,-10.620076435951397,1771.5087290000001,,,,,,,,,1605.590583
512,1057,Noise,110.81806309999996,145.776908232865,-5.2894429924888176,1751.8896906666666,1374.9372128333334,,,,,,,,
512,1057,StrongNoise,592.092366,702.4047853862344,-8.584415576721367,1751.8896906666666,,1680.7326723333333,,,,,,,
512,1057,Shuffle,603.6311936666665,709.2315760756649,-8.210298689361114,1751.8896906666666,,,1675.308033803333,,,,,,
512,1057,MissingFuture,166.66853559999998,212.07370696281083,-5.922091506282798,1751.8896906666666,,,,1381.0676675749999,,,,,
512,1057,TimeShift,459.1093246666667,557.812504937122,-12.091714776245514,1751.8896906666666,,,,,1527.9410388,,,,
512,1057,TrendBreak,1022.2800743333333,1379.2840064523139,30.780054627198822,1751.8896906666666,,,,,,3294.302559666667,,,
512,1057,FeatureDrop,571.1278956666665,674.3873049455962,-7.9267423126724,1751.8896906666666,,,,,,,1727.4802152,,
512,1057,PartialMask,338.2753863333333,418.00234164628193,-9.301831819090808,1751.8896906666666,,,,,,,,1809.8841741666668,
512,1057,Scaling,125.45729379999993,164.88029346364374,-5.381422696584635,1751.8896906666666,,,,,,,,,1421.392994
512,1058,Noise,204.77537400000008,235.61264971691023,-11.454909733802952,1918.147425333333,1870.057176333334,,,,,,,,
512,1058,StrongNoise,841.472348,945.3547348706229,-17.67464022043409,1918.147425333333,,2193.15425,,,,,,,
512,1058,Shuffle,914.7961739999998,1032.068736743447,-15.053445139345387,1918.147425333333,,,2252.185740333333,,,,,,
512,1058,MissingFuture,273.59834099999995,311.058747521457,-13.527143043156803,1918.147425333333,,,,1868.7119353333333,,,,,
512,1058,TimeShift,738.5026486666665,841.8189065721053,-26.35984314703051,1918.147425333333,,,,,2062.908694,,,,
512,1058,TrendBreak,1288.3690953333337,1655.5513281616497,24.549580522046774,1918.147425333333,,,,,,3961.7472350000007,,,
512,1058,FeatureDrop,865.6384103333334,959.6515421546524,-17.022147717737063,1918.147425333333,,,,,,,2212.9596133333334,,
512,1058,PartialMask,390.59329399999996,498.0913314433066,-18.36446624322904,1918.147425333333,,,,,,,,2249.8135896666663,
512,1058,Scaling,334.868818,377.5411613120169,-15.563985236848124,1918.147425333333,,,,,,,,,1892.5093716666668
512,1059,Noise,163.2338706666668,214.0773529088474,-5.528355945658491,2362.0477891666665,1720.8598451666667,,,,,,,,
512,1059,StrongNoise,742.3122006666666,861.6921374422052,-4.12794806617044,2362.0477891666665,,2070.9211020000002,,,,,,,
512,1059,Shuffle,778.0235663333334,883.7103337551031,-2.8360723677416853,2362.0477891666665,,,2067.685336666667,,,,,,
512,1059,MissingFuture,216.4833656666666,271.3793049652565,-6.784654722537393,2362.0477891666665,,,,1778.9657343333338,,,,,
512,1059,TimeShift,597.9853046666666,707.3222940308223,-10.114666621871052,2362.0477891666665,,,,,1924.283404666667,,,,
512,1059,TrendBreak,1498.810166,2058.5236964027386,30.953332541070555,2362.0477891666665,,,,,,4361.695582333333,,,
512,1059,FeatureDrop,765.0363106666667,873.9579325271952,-3.8518150051894344,2362.0477891666665,,,,,,,2069.7192036666665,,
512,1059,PartialMask,373.9030383333333,458.7930833783874,-8.187848044520857,2362.0477891666665,,,,,,,,2240.047785333333,
512,1059,Scaling,194.17767600000005,249.5098493702858,-6.587996391106107,2362.0477891666665,,,,,,,,,1758.0484419999998
512,106,Noise,152.18387500000003,187.74470129286718,-14.008217443920975,1893.5952599999998,1589.8174256666668,,,,,,,,
512,106,StrongNoise,559.1183696666667,665.6439785247501,-33.22660982526537,1893.5952599999998,,1776.4918895333333,,,,,,,
512,106,Shuffle,591.5510973333332,688.3016199871165,-30.634230417312796,1893.5952599999998,,,1799.8982108999999,,,,,,
512,106,MissingFuture,169.20923950000017,232.04384931365178,-15.757838032156629,1893.5952599999998,,,,1680.8629093333332,,,,,
512,106,TimeShift,466.4546749999999,553.1134398051701,-34.804392341921016,1893.5952599999998,,,,,1658.0453223333338,,,,
512,106,TrendBreak,877.8458673000004,1156.9240336997307,15.216109774972109,1893.5952599999998,,,,,,3123.075093,,,
512,106,FeatureDrop,568.6562056666667,659.6565700584678,-33.40884349318022,1893.5952599999998,,,,,,,1773.1633542333332,,
512,106,PartialMask,287.18469399999987,353.86725114925974,-34.49014999852448,1893.5952599999998,,,,,,,,1915.0154716666666,
512,106,Scaling,170.02485533333342,216.7735350363784,-17.07433000260593,1893.5952599999998,,,,,,,,,1601.1054369999997
512,1060,Noise,150.44002573666677,193.68995357177795,-9.821102984202765,1761.4657346666665,1697.6339954333332,,,,,,,,
512,1060,StrongNoise,817.9012823333334,933.0499838234915,-9.955166683801995,1761.4657346666665,,2135.6089963333334,,,,,,,
512,1060,Shuffle,880.4285830000001,981.4004736470515,-7.099097970644891,1761.4657346666665,,,2090.460748666667,,,,,,
512,1060,MissingFuture,192.7679262333335,249.37392039371045,-12.16564773429401,1761.4657346666665,,,,1676.7828143333334,,,,,
512,1060,TimeShift,653.9934663333333,761.2723660681739,-15.527206494375676,1761.4657346666665,,,,,1904.4144033333334,,,,
512,1060,TrendBreak,1449.8095433333333,1955.5577163958224,31.80523387804744,1761.4657346666665,,,,,,3542.2519976666667,,,
512,1060,FeatureDrop,826.6105523333332,933.3324576143583,-8.923238337633087,1761.4657346666665,,,,,,,2120.249133,,
512,1060,PartialMask,430.89240593333335,560.5773223500619,-11.176085864823643,1761.4657346666665,,,,,,,,2196.805182333333,
512,1060,Scaling,184.53336303333344,229.22941933465265,-11.667910180651132,1761.4657346666665,,,,,,,,,1718.9324075333332
512,1061,Noise,203.41575153333352,276.0438025142221,0.989536144973612,2302.6085799999996,1982.2749596666665,,,,,,,,
512,1061,StrongNoise,761.6979426666669,902.9019334898334,-13.943356606544075,2302.6085799999996,,2372.468357333333,,,,,,,
512,1061,Shuffle,812.8751366666669,950.9177214439588,-12.132267949099631,2302.6085799999996,,,2367.0100850000003,,,,,,
512,1061,MissingFuture,239.10002000000003,307.8674616976346,1.8415975057378946,2302.6085799999996,,,,2020.0409085333335,,,,,
512,1061,TimeShift,577.1315711000001,713.7548259688318,-13.253726567152322,2302.6085799999996,,,,,2168.533427,,,,
512,1061,TrendBreak,1798.6536389999999,2493.6104174659395,60.91747056513941,2302.6085799999996,,,,,,4562.847154,,,
512,1061,FeatureDrop,758.0565216666668,892.0814070826466,-13.531410493917765,2302.6085799999996,,,,,,,2369.112738666667,,
512,1061,PartialMask,403.68258460000004,548.8267564441367,0.5692145721465682,2302.6085799999996,,,,,,,,2475.3090896666668,
512,1061,Scaling,240.84316866666668,315.4615361467598,0.1124902609169142,2302.6085799999996,,,,,,,,,1991.9977371
512,1062,Noise,185.94823933333336,230.88861803826327,-8.932288051525159,1475.9899796666666,1406.9041331666665,,,,,,,,
512,1062,StrongNoise,978.9651360000001,1113.6826610651387,0.39096703459454024,1475.9899796666666,,2049.7909306000006,,,,,,,
512,1062,Shuffle,1014.1501393333336,1146.1893913928534,0.5817691572070385,1475.9899796666666,,,1953.0036876000001,,,,,,
512,1062,MissingFuture,240.3132260000001,293.3476121666326,-10.88543496912036,1475.9899796666666,,,,1478.2996983333335,,,,,
512,1062,TimeShift,748.3639156666668,875.0595822426599,-5.378374627974178,1475.9899796666666,,,,,1824.5847173333336,,,,
512,1062,TrendBreak,2145.6015558333334,2940.0528596336835,83.22058893876125,1475.9899796666666,,,,,,3684.8826163333333,,,
512,1062,FeatureDrop,973.4429096666667,1099.7641924066052,2.006569423201106,1475.9899796666666,,,,,,,2037.2172490656333,,
512,1062,PartialMask,559.3772232,673.0394550047566,3.096349106689715,1475.9899796666666,,,,,,,,2094.920792333333,
512,1062,Scaling,209.03357366666665,251.74005851822162,-9.622625349545459,1475.9899796666666,,,,,,,,,1418.2207624
512,1063,Noise,116.12307956666676,146.80284145441263,-7.1504088532497345,1282.7699086666667,1029.8962063333333,,,,,,,,
512,1063,StrongNoise,523.9203613333334,607.8147746448051,-2.737448607456365,1282.7699086666667,,1286.7978273,,,,,,,
512,1063,Shuffle,564.5609853333333,647.2248039302666,-1.7879808212976684,1282.7699086666667,,,1274.9927966666664,,,,,,
512,1063,MissingFuture,144.7537878333334,176.43823484412985,-9.659534665461162,1282.7699086666667,,,,1091.8025263333334,,,,,
512,1063,TimeShift,435.02706199999994,514.6528611431588,-8.619816007738466,1282.7699086666667,,,,,1189.314211,,,,
512,1063,TrendBreak,1201.0777426666666,1649.3651396154535,52.932306570083064,1282.7699086666667,,,,,,2839.3433319999995,,,
512,1063,FeatureDrop,537.5986733333333,615.5209336880994,-2.136408121382274,1282.7699086666667,,,,,,,1292.4562424,,
512,1063,PartialMask,242.97333716666665,304.41989383557313,-5.18990093159676,1282.7699086666667,,,,,,,,1421.6661759999997,
512,1063,Scaling,134.70990766666674,171.6590205486864,-7.878297823786965,1282.7699086666667,,,,,,,,,1036.8536916666667
512,1064,Noise,165.16422599999996,205.66442688052825,-4.337907887792376,2619.371144666666,2462.8258913333334,,,,,,,,
512,1064,StrongNoise,814.4423425333332,923.3931163364476,-19.646667999336547,2619.371144666666,,2826.0737356666673,,,,,,,
512,1064,Shuffle,913.3935895333333,1027.5089691164917,-14.540608439068844,2619.371144666666,,,2885.1766530000004,,,,,,
512,1064,MissingFuture,216.75017036666665,263.1145627140192,-12.869412742449022,2619.371144666666,,,,2434.495159666667,,,,,
512,1064,TimeShift,653.4414218666667,766.7181924103575,-29.360965295710777,2619.371144666666,,,,,2608.197560333333,,,,
512,1064,TrendBreak,1869.0979665500001,2514.3625245921157,63.1695238592965,2619.371144666666,,,,,,5067.551116666667,,,
512,1064,FeatureDrop,817.5553858666668,920.4768475532438,-21.07822388329527,2619.371144666666,,,,,,,2799.9721526666667,,
512,1064,PartialMask,354.27840153333307,457.6098082355719,-17.93036603255454,2619.371144666666,,,,,,,,3004.053603,
512,1064,Scaling,197.36574379999988,239.83699246735097,-13.077755433238892,2619.371144666666,,,,,,,,,2501.8055466666674
512,1066,Noise,183.75169666666656,243.34454298025477,-37.79230223316274,2393.551559333333,2360.4650876666665,,,,,,,,
512,1066,StrongNoise,563.8132582333334,686.7279954368149,-65.27489784898134,2393.551559333333,,2493.469002333333,,,,,,,
512,1066,Shuffle,612.7364746666666,739.635546676284,-64.75260638071778,2393.551559333333,,,2572.4318436,,,,,,
512,1066,MissingFuture,192.06340266666666,245.07351122314026,-35.530453089349514,2393.551559333333,,,,2392.5170756666676,,,,,
512,1066,TimeShift,441.65991833333334,571.3980095418101,-66.7560542641557,2393.551559333333,,,,,2437.1423853333336,,,,
512,1066,TrendBreak,529.8837009999999,672.2925065519073,35.333135360777334,2393.551559333333,,,,,,3245.9579976666664,,,
512,1066,FeatureDrop,570.9220996666666,685.5615252490062,-61.17983914000388,2393.551559333333,,,,,,,2550.0116593333337,,
512,1066,PartialMask,254.88342866666667,345.05815785650765,-62.79231904204872,2393.551559333333,,,,,,,,2631.372925,
512,1066,Scaling,220.0110329999998,280.6643397712897,-37.971235729814424,2393.551559333333,,,,,,,,,2402.5311749999996
512,1068,Noise,126.0289098666665,162.29435930829658,-1.848819112752649,1501.183653,1342.145744866667,,,,,,,,
512,1068,StrongNoise,541.6197649999998,622.217978403713,-1.3293038772847083,1501.183653,,1626.7773391666667,,,,,,,
512,1068,Shuffle,563.828276,643.819241653157,-1.1112993493584185,1501.183653,,,1548.8674174666667,,,,,,
512,1068,MissingFuture,134.7175934666666,158.48330270626624,-1.887676296317038,1501.183653,,,,1428.72702,,,,,
512,1068,TimeShift,407.24068696666666,488.81197814215244,-4.404100923790555,1501.183653,,,,,1542.7898272,,,,
512,1068,TrendBreak,982.1656063333332,1338.4527674436208,72.62580472396444,1501.183653,,,,,,2507.737042333333,,,
512,1068,FeatureDrop,545.265455,624.5037585824244,0.9488228737921245,1501.183653,,,,,,,1638.9644707666666,,
512,1068,PartialMask,270.16254586666656,359.73962252927197,4.645324015168695,1501.183653,,,,,,,,1646.1137444666667,
512,1068,Scaling,168.11514928333324,206.44319356820245,-3.2125176898944034,1501.183653,,,,,,,,,1380.7626032333333
512,1069,Noise,114.85066626666654,157.1622115429403,-2.177813008265969,1923.5504443333332,1570.3758873333334,,,,,,,,
512,1069,StrongNoise,535.2733218666667,633.1215924469818,-31.12665362884527,1923.5504443333332,,1921.85435,,,,,,,
512,1069,Shuffle,591.6851598666666,694.8827049228148,-20.34468205142734,1923.5504443333332,,,1911.878790333333,,,,,,
512,1069,MissingFuture,155.94144366666654,208.59083069179383,-6.614978708091436,1923.5504443333332,,,,1603.7535603333336,,,,,
512,1069,TimeShift,373.2235041999999,478.20432338277703,-22.550914823142534,1923.5504443333332,,,,,1719.5330158333336,,,,
512,1069,TrendBreak,1695.1312177999998,2331.0110985565752,58.33906003925621,1923.5504443333332,,,,,,4014.3180553333327,,,
512,1069,FeatureDrop,540.6161525333333,631.5333877323367,-27.368210439589667,1923.5504443333332,,,,,,,1914.0459603333336,,
512,1069,PartialMask,488.68027216666667,548.0190266953609,-11.831951329160459,1923.5504443333332,,,,,,,,2038.3212381666667,
512,1069,Scaling,140.59198196666668,182.93665143305503,-4.133311671480368,1923.5504443333332,,,,,,,,,1568.66311
512,107,Noise,133.57595399999994,175.81066187007107,-6.131545697706538,1900.6195536666667,1534.6114506666668,,,,,,,,
512,107,StrongNoise,685.6432533333335,800.4502735656718,-2.813153107798211,1900.6195536666667,,1844.415018,,,,,,,
512,107,Shuffle,713.5935923333335,824.7119493610644,-2.0914929883716975,1900.6195536666667,,,1865.840314766667,,,,,,
512,107,MissingFuture,219.19466099999997,263.3689096034848,-8.340520366524014,1900.6195536666667,,,,1574.321105333333,,,,,
512,107,TimeShift,539.740569,659.2712544300534,-7.601463809667103,1900.6195536666667,,,,,1703.8643997999998,,,,
512,107,TrendBreak,1320.9815021,1773.8800804639093,26.985382437070122,1900.6195536666667,,,,,,3083.843914,,,
512,107,FeatureDrop,701.5402770000001,809.2866937368797,-2.5107170881964658,1900.6195536666667,,,,,,,1812.8852971333333,,
512,107,PartialMask,373.1822690000001,479.4570626699925,-2.3954316768793538,1900.6195536666667,,,,,,,,1902.8094833333334,
512,107,Scaling,160.91096900000016,204.91195930554815,-6.5448683043524705,1900.6195536666667,,,,,,,,,1544.2074639999998
512,1070,Noise,111.32862566666677,139.27313309598586,-2.5777147091130885,2205.701805,1756.7781986666666,,,,,,,,
512,1070,StrongNoise,924.6837836666668,1049.197418122475,4.429211548226616,2205.701805,,2302.0293623666666,,,,,,,
512,1070,Shuffle,979.2569940000004,1101.141051439974,6.498707146346912,2205.701805,,,2288.0586781666666,,,,,,
512,1070,MissingFuture,244.54640950000015,305.74864570819807,-3.235935098868596,2205.701805,,,,1818.0493413333336,,,,,
512,1070,TimeShift,648.1083580000001,760.2377301914912,-4.073412072314541,2205.701805,,,,,2141.334018333333,,,,
512,1070,TrendBreak,2152.8863410000004,2931.065670220559,76.03645655321735,2205.701805,,,,,,4453.698348333333,,,
512,1070,FeatureDrop,928.0499536666667,1046.6354571375762,6.15287720401351,2205.701805,,,,,,,2306.1887276666666,,
512,1070,PartialMask,441.9949010000001,538.4532020227789,5.104451709728394,2205.701805,,,,,,,,2348.025449333333,
512,1070,Scaling,112.94607733333329,153.37151525925452,-2.537027948817414,2205.701805,,,,,,,,,1786.33685
512,1071,Noise,101.92915346666672,126.88165910069199,-12.178687239878613,1456.2514296666668,1230.4693608666666,,,,,,,,
512,1071,StrongNoise,493.8022130000001,577.5228727602747,-18.564419487710268,1456.2514296666668,,1488.0523939333334,,,,,,,
512,1071,Shuffle,533.3599416666667,608.451207248233,-12.570860847981033,1456.2514296666668,,,1507.2756647,,,,,,
512,1071,MissingFuture,129.2067977666668,174.18848702246225,-14.827396021892088,1456.2514296666668,,,,1281.8884783333335,,,,,
512,1071,TimeShift,390.2892663333332,478.9696616182108,-25.255379674387612,1456.2514296666668,,,,,1380.4978016666669,,,,
512,1071,TrendBreak,975.3008060000001,1284.8451528122873,54.97608933883282,1456.2514296666668,,,,,,2754.493846,,,
512,1071,FeatureDrop,485.9677496666667,556.2226902875062,-16.833640140864663,1456.2514296666668,,,,,,,1493.7793627666667,,
512,1071,PartialMask,231.75513836000002,287.0665088125856,-23.732942051012458,1456.2514296666668,,,,,,,,1657.157107666667,
512,1071,Scaling,107.86578553333335,133.7110598885586,-14.88467761263928,1456.2514296666668,,,,,,,,,1253.7438026833336
512,1072,Noise,142.8620315,176.1807203286091,-8.218130994154478,1789.0616617,1764.8777450000005,,,,,,,,
