store_id,context_len,mae_all,mae_open,mae_closed,n_open,n_closed
469,256,959.2795723333335,1053.5364884615387,346.60961749999996,26,4
470,256,1435.1374543333336,1560.748557692308,618.6652825,26,4
472,256,473.73477493333337,535.9370038461537,69.420287,26,4
473,256,397.4214494666667,438.76213846153854,128.706971,26,4
474,256,595.5174497033332,654.1858307692307,214.172972775,26,4
475,256,778.0575486666665,863.1365269230771,225.04419,26,4
476,256,486.1194102666667,534.386973076923,172.380252,26,4
478,256,532.5259766766666,600.9017615384614,88.083375075,26,4
479,256,1081.3998694666666,1190.855430769231,369.938721,26,4
480,256,394.8815738999999,430.0326846153846,166.39935425,26,4
481,256,569.4629480000001,628.7376153846154,184.17761000000002,26,4
482,256,779.1518793333333,867.7372192307691,203.34717,26,4
483,256,563.8490729333333,629.2940307692307,138.456847,26,4
484,256,713.0574048333332,794.1945230769231,185.66613625,26,4
486,256,490.43291500000004,550.0703461538461,102.7896125,26,4
487,256,640.5269686666668,676.3244807692307,407.84313999999995,26,4
488,256,313.81852036666663,345.46835384615383,108.09460275,26,4
489,256,522.979758,558.1966692307692,294.06983499999996,26,4
491,256,551.849724,597.9643000000001,252.10498,26,4
493,256,910.4713626666667,1004.2781423076922,300.727295,26,4
494,256,608.1170333333336,608.1170333333336,,30,0
495,256,532.12220925,588.3031576923076,166.94604437499999,26,4
496,256,733.3149418666668,827.727576923077,119.63281400000001,26,4
497,256,564.4558956666666,618.2279,214.93786749999998,26,4
499,256,496.78649780000006,553.1391115384615,130.4945085,26,4
502,256,1068.8174546666667,1198.26075,227.436035,26,4
503,256,615.0441766666665,665.4487346153845,287.41454999999996,26,4
504,256,720.9449288333333,816.1134769230769,102.34936625,26,4
505,256,416.19830999999994,462.63266538461545,114.375,26,4
506,256,727.5586933333332,797.3571615384616,273.86865,26,4
507,256,889.194774,964.539173076923,399.45618,26,4
508,256,846.4410676566665,945.5225961538462,202.411132425,26,4
509,256,482.5306468333332,538.6344076923076,117.85620125,26,4
510,256,791.9188943333334,863.6877038461539,325.42163250000004,26,4
511,256,338.1440008666666,374.7410307692307,100.2633065,26,4
513,256,1129.5285483333332,1194.772423076923,705.4433625,26,4
515,256,852.9315483333334,908.3418384615385,492.7646625,26,4
516,256,790.8226126666667,871.0418846153848,269.39734500000003,26,4
517,256,539.8965231999999,603.4427846153845,126.845824,26,4
519,256,506.8509502333333,561.0219423076924,154.73950175,26,4
520,256,476.11254133333324,521.3910576923076,181.802185,26,4
521,256,489.16234710000003,531.4742269230769,214.13512824999998,26,4
523,256,950.1121163333331,1002.3898076923074,610.3071225000001,26,4
524,256,644.5727666666666,644.5727666666666,,30,0
525,256,614.3149276666666,653.2573461538461,361.1892075,26,4
526,256,944.279525,1013.5378615384616,494.1003375,26,4
527,256,1238.0316779999998,1357.6268076923075,460.66333499999996,26,4
528,256,1014.5215463333334,1114.9233346153849,361.9099225,26,4
529,256,761.5184885333333,843.2511999999999,230.25586399999997,26,4
530,256,1318.1385433333332,1318.1385433333332,,30,0
531,256,383.3531792,426.7061923076923,101.55859400000001,26,4
532,256,1170.8793863333333,1306.4979999999998,289.3583975,26,4
533,256,749.7677076666666,828.6185769230768,237.23705750000002,26,4
535,256,722.7999273333335,799.5172692307692,224.137205,26,4
536,256,754.7545911000001,850.3814807692307,133.17980824999998,26,4
537,256,549.4323273333333,584.7464346153846,319.89063,26,4
538,256,280.26686290000004,307.60308461538466,102.58142175,26,4
541,256,808.4012613333332,872.65365,390.76073499999995,26,4
543,256,219.51507946666666,243.8246692307693,61.502746,26,4
544,256,971.1902146333331,1040.4245576923074,521.16698475,26,4
545,256,898.0428726666668,955.8783076923078,522.112545,26,4
546,256,1194.0575233333332,1297.3111153846157,522.909175,26,4
548,256,650.5299950000001,719.1161153846153,204.7202125,26,4
549,256,336.3237031966666,366.05379230769216,143.078123975,26,4
550,256,773.3006318666667,869.2222769230768,149.809939,26,4
551,256,780.9679039233332,888.2261307692307,83.78942942500001,26,4
552,256,805.8245815000002,884.9305192307693,291.63598625,26,4
553,256,712.3866518666667,771.2419230769231,329.8273889999999,26,4
554,256,512.2163388666667,556.5149461538463,224.2753915,26,4
556,256,652.7476697999999,728.8500192307691,158.0823985,26,4
557,256,506.93518639999996,562.7577346153846,144.08862299999998,26,4
558,256,325.8729524000001,360.39189615384623,101.499818,26,4
559,256,592.43744886,662.0931461538462,139.67541645,26,4
560,256,1292.9909926666664,1432.937923076923,383.335945,26,4
561,256,537.9860696666667,582.1879153846154,250.6740725,26,4
562,256,1153.8676,1153.8676,,30,0
563,256,734.2129380000001,823.51275,153.76415999999998,26,4
564,256,717.3807646666667,770.1115384615385,374.630735,26,4
565,256,611.4557201666667,676.421976923077,189.17505125,26,4
566,256,481.47864906666655,534.4466499999999,137.186643,26,4
567,256,573.2473446333332,638.150923076923,151.37408475,26,4
568,256,316.0812855666667,348.9265923076924,102.58679175,26,4
569,256,341.4407786666667,370.0244692307693,155.64678999999998,26,4
570,256,563.2018606,633.4283884615385,106.72942950000001,26,4
572,256,865.4741596666667,935.2030192307692,412.23657249999997,26,4
574,256,855.2042653333333,927.4094999999999,385.87023999999997,26,4
576,256,1152.5759313333333,1294.3622153846154,230.965085,26,4
577,256,469.565812,520.1223615384614,140.94824,26,4
578,256,1779.8324533333332,1779.8324533333332,,30,0
579,256,769.7985761666664,846.7763769230768,269.44287125,26,4
580,256,894.6374125,1000.9900961538461,203.34496875,26,4
581,256,430.6565926666666,454.87769615384616,273.21942,26,4
582,256,874.4635862333336,982.5029807692309,172.20752174999998,26,4
583,256,266.93442933333324,284.0535576923076,155.66009499999998,26,4
584,256,363.69825819999994,391.58083846153846,182.4614865,26,4
585,256,539.9146916666667,591.6393038461538,203.7047125,26,4
586,256,1508.6316170000002,1648.084596153846,602.1872524999999,26,4
588,256,489.4906780000001,534.3005230769231,198.22668499999997,26,4
