context_length,store_id,mode,wql,mae,rmse,p10_under,p90_over
512,109,covariate,0.037520330389577,330.46916516666664,436.7247676756074,0.03333333333333333,0.23333333333333334
512,110,covariate,0.03195447367985172,213.5377987666667,266.08194217838104,0.06666666666666667,0.03333333333333333
512,111,covariate,0.040187474882699296,418.29483459999994,479.745280875092,0.03333333333333333,0.2
512,112,covariate,0.04823477772494386,433.9335421,525.36168561054,0.1,0.3333333333333333
512,114,covariate,0.038854065946152046,285.4548946666667,353.20001406310746,0.06666666666666667,0.13333333333333333
512,116,covariate,0.028605624995203725,272.65865151666674,340.3611769807629,0.06666666666666667,0.1
512,117,covariate,0.04101968705157107,202.43499666666668,262.3772093980078,0.03333333333333333,0.1
512,118,covariate,0.03752105836588671,445.02961999999997,574.6613243277241,0.0,0.16666666666666666
512,119,covariate,0.03212943510944572,269.48821493333327,319.45792614072036,0.0,0.1
512,120,covariate,0.03908144337173943,379.66514033333345,504.24735155421644,0.0,0.16666666666666666
512,121,covariate,0.031272341790128354,175.49134499999997,208.39360852231982,0.0,0.1
512,122,covariate,0.04019600628666891,527.53393,715.0601631859688,0.13333333333333333,0.16666666666666666
512,123,covariate,0.0387274202400996,410.1770553333333,541.1294201529358,0.0,0.16666666666666666
512,124,covariate,0.04404747646580793,251.75383659999997,339.45112010964044,0.03333333333333333,0.13333333333333333
512,125,covariate,0.03713181560364899,609.6942999999999,842.8359353467747,0.03333333333333333,0.13333333333333333
512,126,covariate,0.05299628634077875,391.43903236666665,482.6040993023921,0.06666666666666667,0.2
512,128,covariate,0.033854209881352675,417.3119033333333,496.9267844374873,0.06666666666666667,0.1
512,130,covariate,0.039516888504644125,259.5485733333334,341.341235313433,0.16666666666666666,0.03333333333333333
512,131,covariate,0.0401876378825658,275.9130746999999,336.2671167038965,0.0,0.06666666666666667
512,133,covariate,0.03161663720922026,248.3728786666667,320.81290882146226,0.0,0.03333333333333333
512,134,covariate,0.039621895413206466,246.3468307333333,300.6816084929392,0.03333333333333333,0.26666666666666666
512,135,covariate,0.04181494512532729,366.7955326666668,435.52927195692945,0.13333333333333333,0.13333333333333333
512,138,covariate,0.037288638049735104,398.8093327666667,514.8135816620046,0.03333333333333333,0.16666666666666666
512,140,covariate,0.034097996637003025,351.4841166666665,455.3379825993651,0.1,0.1
512,141,covariate,0.03937031849099118,318.37140233333326,400.5674658752603,0.1,0.06666666666666667
512,142,covariate,0.03794417141148184,215.03438363333325,278.2763733882782,0.03333333333333333,0.13333333333333333
512,143,covariate,0.035753726031800624,319.1437001333333,409.51448875728175,0.0,0.2
512,146,covariate,0.03877119408586446,432.45144666666664,540.6862653199596,0.06666666666666667,0.13333333333333333
512,147,covariate,0.04041509464642313,486.886981,562.7702090198087,0.06666666666666667,0.16666666666666666
512,148,covariate,0.026027575335691014,305.0350383333334,384.0349628145008,0.0,0.06666666666666667
512,150,covariate,0.04567080131918091,609.5650656666668,681.5521054556966,0.03333333333333333,0.3333333333333333
512,151,covariate,0.0340887159475669,351.5638506666666,436.0510786840946,0.0,0.06666666666666667
512,152,covariate,0.03711520598539352,277.3668473,338.817740876735,0.0,0.13333333333333333
512,153,covariate,0.045911899750376295,352.6045477999999,531.1225453223691,0.0,0.1
512,154,covariate,0.0390107405697711,497.6701416666668,601.7388386407166,0.1,0.2
512,156,covariate,0.038650119546830904,365.2810994666667,438.36534544033367,0.0,0.2
512,157,covariate,0.03214413540421907,454.8601123999999,554.6553824922788,0.03333333333333333,0.13333333333333333
512,158,covariate,0.04340714073172786,504.7382360000001,639.7370231291443,0.06666666666666667,0.36666666666666664
512,160,covariate,0.03389105229481508,271.30742366666664,341.8083506251116,0.1,0.1
512,161,covariate,0.036426133587135645,387.4976920000001,446.9045971172841,0.1,0.13333333333333333
512,162,covariate,0.04439218200974943,479.13606733333324,609.7082712222174,0.0,0.23333333333333334
512,163,covariate,0.03050956891198057,280.5060624999999,325.71465071952645,0.0,0.13333333333333333
512,166,covariate,0.04284180020675415,306.3853756666666,413.31760531044586,0.1,0.16666666666666666
512,167,covariate,0.035286493654244626,477.32167266666653,594.1227860387357,0.0,0.1
512,168,covariate,0.046854745790365304,496.7462058333333,652.8989993407905,0.0,0.23333333333333334
512,169,covariate,0.04678105387350374,357.82093850000007,468.7114046986048,0.06666666666666667,0.1
512,170,covariate,0.043600795518206864,245.34885099999994,310.1070985024627,0.0,0.1
512,171,covariate,0.03269578722030893,350.47663366666654,404.3370272887705,0.0,0.06666666666666667
512,173,covariate,0.04826016638443103,498.32305450000007,671.9500028550286,0.0,0.3
512,175,covariate,0.04141170155865167,371.6118366666667,435.977400429297,0.0,0.23333333333333334
512,176,covariate,0.04096914426620703,267.51612933333337,354.9126803304275,0.0,0.13333333333333333
512,177,covariate,0.05257403229774094,253.09464333333338,342.24406056232993,0.2,0.06666666666666667
512,178,covariate,0.02680374346653457,387.4491676666667,465.3725590778761,0.0,0.1
512,179,covariate,0.0377571098798975,358.4448170000001,490.5665258590587,0.0,0.06666666666666667
512,180,covariate,0.049911664484257455,493.5878446666666,658.7326107249221,0.03333333333333333,0.23333333333333334
512,182,covariate,0.03901347637171139,303.1405629999999,396.32777695138725,0.06666666666666667,0.06666666666666667
512,184,covariate,0.03635240283908179,333.0162434666667,406.1782275536195,0.06666666666666667,0.13333333333333333
512,185,covariate,0.049150834842743414,412.1619207000002,556.9127161222217,0.03333333333333333,0.23333333333333334
512,187,covariate,0.04383482623525159,396.49038466666667,471.1759270651355,0.0,0.3
512,188,covariate,0.05537091219678269,445.6927376666668,531.6102240171753,0.2,0.13333333333333333
512,189,covariate,0.03535495713698444,409.91213266666654,534.1655990582005,0.1,0.16666666666666666
512,193,covariate,0.03185585317369553,237.53936433333345,284.3876416727102,0.03333333333333333,0.0
512,194,covariate,0.04224850320024428,300.5064052333333,376.3227952335531,0.06666666666666667,0.26666666666666666
512,195,covariate,0.03181271102699223,458.17681846666653,576.0452397773154,0.03333333333333333,0.06666666666666667
512,196,covariate,0.035309485028225104,249.4154269666666,308.7001277437756,0.0,0.1
512,197,covariate,0.04315661484972722,409.6200816666666,519.7180924918006,0.06666666666666667,0.2
512,198,covariate,0.041958042649508955,152.20603662066662,212.3496927818789,0.03333333333333333,0.13333333333333333
512,199,covariate,0.031426109633223225,368.79109200000005,461.5969863195878,0.03333333333333333,0.13333333333333333
512,200,covariate,0.041160078857192715,379.9274676666666,554.4335999674176,0.06666666666666667,0.1
512,201,covariate,0.035314442749000356,289.1452023333334,348.4818115988207,0.1,0.06666666666666667
512,202,covariate,0.02976848643378464,275.7793348333334,344.08266712812116,0.1,0.06666666666666667
512,203,covariate,0.04073994615877399,393.66219511333327,499.8720372925423,0.03333333333333333,0.2
512,205,covariate,0.042257445135407544,395.71640166666657,478.14772585916904,0.03333333333333333,0.23333333333333334
512,206,covariate,0.040775545074065896,451.8379896666667,533.226372840588,0.03333333333333333,0.1
512,207,covariate,0.03967382369964348,625.705714,774.4184877278889,0.0,0.23333333333333334
512,208,covariate,0.05190045043476076,234.7027986666667,273.6632465687187,0.06666666666666667,0.26666666666666666
512,209,covariate,0.03480286840987252,337.5410233333334,448.9702977452359,0.2,0.03333333333333333
512,210,covariate,0.045905532527231195,192.47342546666667,251.13172244914594,0.1,0.13333333333333333
512,211,covariate,0.034682066622972824,698.4548499999995,854.3714351431272,0.03333333333333333,0.16666666666666666
512,212,covariate,0.037417278139780435,244.56773199999995,307.8776667547231,0.03333333333333333,0.06666666666666667
512,213,covariate,0.0422508508624854,496.8081486666667,603.1745943246203,0.0,0.26666666666666666
512,214,covariate,0.0314817200309609,369.3434993333334,490.6470862098222,0.03333333333333333,0.1
512,216,covariate,0.04021382206552226,358.6362965333334,476.53364477425833,0.06666666666666667,0.1
512,217,covariate,0.04111563945314479,268.36490299999997,377.6543057299305,0.1,0.1
512,219,covariate,0.04548540784564568,197.984083,238.08898795063098,0.1,0.23333333333333334
512,220,covariate,0.07622959662315991,406.74997799999994,705.3486414526693,0.06666666666666667,0.16666666666666666
512,221,covariate,0.04025595943019782,355.1955436,463.20618227428054,0.0,0.26666666666666666
512,222,covariate,0.0342022530130607,231.93104799999995,294.9741466294785,0.03333333333333333,0.06666666666666667
512,223,covariate,0.043262808046236105,423.6460030000001,531.1927438003763,0.0,0.13333333333333333
512,224,covariate,0.034700163175459604,365.3253563333334,458.14435746182653,0.16666666666666666,0.03333333333333333
512,225,covariate,0.05191506150582007,402.31656933333323,500.9938581112809,0.03333333333333333,0.23333333333333334
512,226,covariate,0.035158993084227715,325.60174166666667,408.300794114333,0.06666666666666667,0.16666666666666666
512,227,covariate,0.039844347214411845,345.0917043,413.47975807864486,0.13333333333333333,0.1
512,228,covariate,0.03421121417887609,397.15826,500.4060325673824,0.13333333333333333,0.1
512,229,covariate,0.043752882153569234,556.3661006666666,705.2489380650625,0.1,0.16666666666666666
512,230,covariate,0.03424579724798335,369.52428733333335,479.5979585336226,0.06666666666666667,0.1
512,232,covariate,0.04120146360027708,248.8051066,288.7668204817629,0.06666666666666667,0.16666666666666666
512,233,covariate,0.04016084095603134,507.8889772666667,682.1366445685753,0.03333333333333333,0.26666666666666666
512,234,covariate,0.04458898996691158,585.7300717666668,795.1428496769854,0.0,0.13333333333333333
512,235,covariate,0.03405345324032357,243.9127736666666,305.82379425177083,0.0,0.06666666666666667
512,236,covariate,0.02847040284917403,301.07744500000007,372.25687239331194,0.0,0.06666666666666667
512,237,covariate,0.03970783329550411,240.2407248266667,316.2772180172425,0.03333333333333333,0.23333333333333334
512,238,covariate,0.045074155699166396,416.85451500000005,632.1629611724904,0.06666666666666667,0.06666666666666667
512,239,covariate,0.036744482031960624,261.23475566666673,325.75047020194546,0.03333333333333333,0.1
512,240,covariate,0.025630623185688026,153.6943605333334,199.02757985840964,0.0,0.03333333333333333
512,241,covariate,0.034951443327521266,294.33526893333334,376.32897340469435,0.0,0.1
512,242,covariate,0.04318101635004341,235.66717900000003,306.2150000062714,0.1,0.1
512,244,covariate,0.04811906402749073,302.48639952333326,433.161930371334,0.06666666666666667,0.1
512,245,covariate,0.027482595236401754,393.30256133333336,451.84945392781054,0.0,0.1
512,246,covariate,0.043919136293623436,429.25714,541.9961998737009,0.03333333333333333,0.26666666666666666
512,247,covariate,0.031243178920373583,351.91176249999995,456.829484574007,0.03333333333333333,0.06666666666666667
512,248,covariate,0.03180319872179783,347.7323009666667,480.2420107337837,0.1,0.03333333333333333
512,249,covariate,0.036495837910506625,263.24162233333334,344.2250003774893,0.03333333333333333,0.16666666666666666
512,250,covariate,0.042255739397867316,500.3925213333333,687.5105328395714,0.0,0.16666666666666666
512,251,covariate,0.03196525863560525,819.7355186666665,994.2793075200952,0.16666666666666666,0.03333333333333333
512,252,covariate,0.03498219015799254,491.88560366666667,623.865184693365,0.03333333333333333,0.13333333333333333
512,253,covariate,0.04508166848587278,307.0166540333332,460.0048505103997,0.03333333333333333,0.1
512,254,covariate,0.05015786582415358,212.48549066666666,268.82640569778806,0.13333333333333333,0.13333333333333333
512,255,covariate,0.04680450865680924,374.95919933333334,507.46525554663725,0.0,0.26666666666666666
512,256,covariate,0.04483582712408032,491.0165406666665,621.3513222762957,0.03333333333333333,0.1
512,257,covariate,0.05220887266529144,342.8017233333333,448.455613322787,0.03333333333333333,0.3
512,259,covariate,0.05352058173087965,1039.8905666666662,1301.6191740382374,0.43333333333333335,0.0
512,260,covariate,0.025174707669384302,225.27119129999997,271.06362372044697,0.1,0.1
512,261,covariate,0.0339352700785455,557.0125423333334,667.0932013663726,0.0,0.16666666666666666
512,262,covariate,0.04385040842871338,1435.5829333333334,1637.4188382824352,0.1,0.6333333333333333
512,264,covariate,0.03989283374539774,407.23254633333335,465.39161994208547,0.03333333333333333,0.16666666666666666
512,265,covariate,0.03971269878299256,301.49845849999997,375.89300605472397,0.06666666666666667,0.1
512,266,covariate,0.03191609539632188,168.09587306333333,219.55970275820135,0.0,0.13333333333333333
512,267,covariate,0.03401109478160037,498.0790579999999,583.7761952380571,0.06666666666666667,0.13333333333333333
512,268,covariate,0.04001026631189281,248.02798753333337,352.8067552177123,0.03333333333333333,0.03333333333333333
512,269,covariate,0.04574326415639754,435.0467545833333,614.7481953022955,0.03333333333333333,0.06666666666666667
512,270,covariate,0.028941095156552483,425.96037400000006,492.01979705589855,0.0,0.23333333333333334
512,271,covariate,0.05275894446098215,532.2507196666667,726.3404150274687,0.1,0.13333333333333333
512,272,covariate,0.04437023493130071,378.40583133333337,488.6820927388973,0.06666666666666667,0.2
512,273,covariate,0.03957965241582493,420.30517733333335,503.28403356651927,0.03333333333333333,0.16666666666666666
512,274,covariate,0.04594246768304133,380.66088999999994,516.57453205018,0.2,0.0
512,276,covariate,0.03864146354270064,193.26001200000002,256.0349622441895,0.03333333333333333,0.1
512,278,covariate,0.04051739510633955,435.8730623333333,518.4764894371154,0.06666666666666667,0.23333333333333334
512,280,covariate,0.04009326375821204,372.3184076666668,473.6026623934675,0.06666666666666667,0.1
512,281,covariate,0.0433556087455266,383.94474666666673,457.8275146846157,0.1,0.16666666666666666
512,282,covariate,0.03539200027478615,206.3646982333333,260.3619897139715,0.0,0.13333333333333333
512,285,covariate,0.03744132519421364,307.84686616666664,365.61166231185547,0.1,0.2
512,286,covariate,0.04132080266967668,194.09198583333333,252.47037815576675,0.0,0.03333333333333333
512,289,covariate,0.029357674012802776,246.0544571,302.4456432337795,0.1,0.06666666666666667
512,290,covariate,0.04314949156670175,417.5317150000001,505.43756818193634,0.0,0.2
512,291,covariate,0.03571714111250094,397.7357283333332,474.4745250889075,0.0,0.23333333333333334
512,292,covariate,1.8056933988979196,2573.391389,2735.6811710626184,0.0,0.0
512,293,covariate,0.036086536611074416,306.6097255666666,370.0807156141107,0.06666666666666667,0.1
512,294,covariate,0.03605836955206218,320.33816353333333,408.942336601747,0.03333333333333333,0.16666666666666666
512,295,covariate,0.046609814141586735,421.9422341,487.16144568897874,0.26666666666666666,0.03333333333333333
512,296,covariate,0.036798991371110736,378.1349243333333,449.3162968365125,0.0,0.3333333333333333
512,297,covariate,0.030993288921658802,347.5342739999999,400.41282656825246,0.03333333333333333,0.03333333333333333
512,299,covariate,0.0351400952746219,492.6492433333334,617.7671946825506,0.03333333333333333,0.26666666666666666
512,300,covariate,0.045636357402647675,481.5751213333332,628.3586846584706,0.2,0.06666666666666667
512,301,covariate,0.03376584697518176,263.69354209999995,322.2413224223973,0.0,0.13333333333333333
512,302,covariate,0.05391154308146772,297.2016306666667,347.63501829157997,0.1,0.23333333333333334
512,303,covariate,0.042901165238575005,359.61946733333326,466.08383176280535,0.0,0.1
512,304,covariate,0.03579036152984127,345.5202676266666,437.4820962759174,0.03333333333333333,0.06666666666666667
512,305,covariate,0.031766754316117814,273.05546933333335,339.0468459525114,0.0,0.1
512,307,covariate,0.03902072704313225,143.15995919999997,183.2476074150221,0.0,0.06666666666666667
512,308,covariate,0.0463688744106196,540.2496466666668,664.9494038437306,0.03333333333333333,0.3333333333333333
512,309,covariate,0.03363581137302069,326.3081688933333,385.7866265504937,0.0,0.16666666666666666
512,310,covariate,0.02980393817683145,418.4614800000001,531.3934528721101,0.03333333333333333,0.2
512,311,covariate,0.037827006000301706,390.097014,459.18175593594077,0.03333333333333333,0.13333333333333333
512,312,covariate,0.03407487260987297,273.6072682916667,343.3996936664627,0.06666666666666667,0.16666666666666666
512,313,covariate,0.04299433062400481,403.0309476666665,567.502063568651,0.0,0.2
512,314,covariate,0.033116180599469885,246.4322916,291.72774991384443,0.06666666666666667,0.1
512,315,covariate,0.03704101788237265,213.80994676666663,293.0800431188901,0.06666666666666667,0.06666666666666667
512,316,covariate,0.03353215499899167,429.45529133333343,566.6642184183438,0.0,0.1
512,318,covariate,0.046016829993872015,435.86841240000007,576.7925682023119,0.0,0.23333333333333334
512,319,covariate,0.04082381829074972,419.4149471666666,537.3889001260322,0.03333333333333333,0.16666666666666666
512,320,covariate,0.041981271217573,915.7330380833336,1123.2744736393543,0.03333333333333333,0.3
512,321,covariate,0.033097664936015646,276.0315617333334,372.8465680504124,0.06666666666666667,0.06666666666666667
512,322,covariate,0.051643986177152684,339.08812300000005,470.1785408614894,0.03333333333333333,0.23333333333333334
512,323,covariate,0.03605825567486747,391.0157733333333,492.54911088128915,0.06666666666666667,0.13333333333333333
512,324,covariate,0.05418345484907417,365.3795777333334,509.49511116791524,0.1,0.1
512,325,covariate,0.04191346124339957,338.33874373333333,444.5404817529464,0.03333333333333333,0.16666666666666666
512,326,covariate,0.03726314843419842,314.5299251666667,379.25931795085575,0.06666666666666667,0.2
512,327,covariate,0.036820759739414566,382.35476566666665,508.8295246276445,0.1,0.1
512,328,covariate,0.03733949050169579,231.3973110000001,279.28253804839807,0.06666666666666667,0.16666666666666666
512,329,covariate,0.0418000712974143,368.13524512,482.9927429995202,0.06666666666666667,0.13333333333333333
512,330,covariate,0.06570107099360349,332.76165899999995,413.3921480023833,0.0,0.36666666666666664
512,331,covariate,0.03661798687007683,257.23337366666664,379.4824730672268,0.1,0.06666666666666667
512,332,covariate,0.03766714363980927,185.47269071333332,225.67311488475843,0.06666666666666667,0.16666666666666666
512,333,covariate,0.047354604361017405,668.8856569999999,806.9744478149195,0.03333333333333333,0.36666666666666664
512,334,covariate,0.04699632143224153,327.79061766666666,394.2367417221062,0.0,0.26666666666666666
512,335,covariate,0.04473787476306898,957.2164,1177.7668638517273,0.2,0.1
512,336,covariate,0.03165194593968867,653.5763804366668,757.1391213399569,0.0,0.23333333333333334
512,337,covariate,0.035556856881560066,284.36375466666664,338.1928128222827,0.13333333333333333,0.1
512,338,covariate,0.04494928051752429,437.602853,516.9889965823143,0.16666666666666666,0.2
512,339,covariate,0.03723956463167991,288.7756309333334,344.9575820086181,0.13333333333333333,0.13333333333333333
512,340,covariate,0.04141404956022964,386.7551853333333,485.28522890518235,0.0,0.16666666666666666
512,341,covariate,0.036647519286843525,272.50185580000004,349.7611136743718,0.0,0.13333333333333333
512,343,covariate,0.0393250437599617,394.2114133333333,520.1020678740045,0.0,0.13333333333333333
512,344,covariate,0.03817504834420367,516.9902023333333,650.3928392337024,0.1,0.06666666666666667
512,346,covariate,0.031236803313900875,302.8183236666667,400.01445986300945,0.06666666666666667,0.1
512,347,covariate,0.0349263311992434,262.63398100000006,337.6570219811405,0.0,0.13333333333333333
512,349,covariate,0.0253552242130472,293.8398556666668,372.9330229744104,0.03333333333333333,0.13333333333333333
512,350,covariate,0.03993999370394073,418.9578169333333,487.17030720074797,0.0,0.13333333333333333
512,351,covariate,0.038655532253600605,322.5679221666666,411.97047118260446,0.03333333333333333,0.16666666666666666
512,352,covariate,0.03579490653170347,348.320846,415.2771791902134,0.16666666666666666,0.1
512,353,covariate,0.04829520761237086,479.71333666666663,620.7692236523073,0.3333333333333333,0.03333333333333333
512,354,covariate,0.03870505137323056,425.50921766666664,547.9470907761848,0.03333333333333333,0.1
512,355,covariate,0.031202663612753284,376.6755639666668,540.8944551995928,0.0,0.1
512,356,covariate,0.0395142165426172,345.2349788000001,447.32690549752186,0.16666666666666666,0.16666666666666666
512,357,covariate,0.03315743523923228,407.8152469999999,480.26962464522063,0.1,0.13333333333333333
512,358,covariate,0.03556982633935081,491.8235856666666,590.9211883916531,0.0,0.2
512,359,covariate,0.039512904998749564,388.8310888666666,450.5749794740254,0.06666666666666667,0.26666666666666666
512,360,covariate,0.04226341343032151,402.10618133333344,515.4902009242813,0.06666666666666667,0.1
512,361,covariate,0.05174298806293945,448.13794833333327,595.8456971555521,0.06666666666666667,0.23333333333333334
512,362,covariate,0.034270666680344085,435.5109269999999,565.6151282297787,0.13333333333333333,0.06666666666666667
512,363,covariate,0.040348541903659586,432.72341,537.8444449760409,0.03333333333333333,0.3
512,364,covariate,0.0429774486073867,326.5532674,405.3080125512724,0.1,0.13333333333333333
512,366,covariate,0.04006813418974296,319.4473591666667,452.5366854417323,0.03333333333333333,0.2
512,367,covariate,0.04183395016765077,345.4485926666667,409.63723463650894,0.0,0.2
512,368,covariate,0.04401803853229045,597.2450216666664,833.5012058082535,0.0,0.2
512,369,covariate,0.0354925737342351,347.50873033333335,411.72231435986566,0.16666666666666666,0.1
512,370,covariate,0.04223947080867244,485.4223346666667,563.2613493598238,0.03333333333333333,0.16666666666666666
512,371,covariate,0.04069887366223335,390.41655403333334,489.7731630218978,0.0,0.3
512,372,covariate,0.04121021661999607,517.3179626666666,645.7637728587661,0.1,0.2
512,373,covariate,0.030100091812898678,187.0489414666667,246.73858282009556,0.06666666666666667,0.1
512,374,covariate,0.03534774246882653,341.2331105000001,430.5747203892817,0.0,0.16666666666666666
512,375,covariate,0.038657765978436405,492.59296149999994,637.0992469359825,0.0,0.23333333333333334
512,376,covariate,0.03346022398819307,361.22585533333336,470.10113522824605,0.0,0.1
512,377,covariate,0.0487698062893994,537.8742840999998,822.0840891042374,0.0,0.16666666666666666
512,378,covariate,0.04035548213200436,394.1757146666667,473.5750280554139,0.16666666666666666,0.13333333333333333
512,379,covariate,0.03804157525242031,220.79693033333336,286.10827519885413,0.03333333333333333,0.1
512,380,covariate,0.03639353478154693,695.8769433333338,855.1163671247738,0.06666666666666667,0.1
512,381,covariate,0.027946902583996795,331.7042374666666,430.9636352701858,0.0,0.16666666666666666
512,382,covariate,0.03086463048556295,330.29538091,443.9138493530306,0.06666666666666667,0.06666666666666667
512,383,covariate,0.036000464226086985,918.5951432299997,1074.0469826747874,0.16666666666666666,0.16666666666666666
512,384,covariate,0.03324255590046961,435.733097,539.8800550833926,0.06666666666666667,0.06666666666666667
512,386,covariate,0.046819114991577294,437.2374221999999,583.384737518984,0.0,0.16666666666666666
512,387,covariate,0.05112828617007126,644.4082655333333,889.4609240518147,0.03333333333333333,0.2
512,388,covariate,0.03115906186943042,426.27687800000007,518.7156316266736,0.03333333333333333,0.03333333333333333
512,389,covariate,0.0339875558441696,506.03368620000003,655.4507732541704,0.06666666666666667,0.2
512,390,covariate,0.037637894244561224,587.7941109999997,783.8875464478659,0.0,0.1
512,391,covariate,0.04332421045174454,308.2221627333334,410.8262066382248,0.03333333333333333,0.1
512,392,covariate,0.03789373027316623,335.7993349999998,426.90131907133633,0.03333333333333333,0.03333333333333333
512,393,covariate,0.04647531748427641,373.23607733333324,480.4256795373376,0.13333333333333333,0.26666666666666666
512,394,covariate,0.03175280022210289,390.72382666666664,494.06138830025697,0.13333333333333333,0.1
512,395,covariate,0.05206639022376095,278.3666343333333,332.7377519054232,0.06666666666666667,0.3
512,396,covariate,0.04283498931829047,606.4339983333333,768.1068666160935,0.0,0.3333333333333333
512,397,covariate,0.038057729648327404,310.06603233333334,391.41309285298195,0.13333333333333333,0.1
512,398,covariate,0.051704780529407794,392.13136143333344,503.59551824045917,0.1,0.16666666666666666
512,400,covariate,0.033494027808674456,380.3775826666666,487.1775184042212,0.06666666666666667,0.06666666666666667
512,401,covariate,0.04527773174516415,442.8194153333334,568.0052316100131,0.03333333333333333,0.26666666666666666
512,402,covariate,0.0451504855525259,365.6928773333335,460.44483302346623,0.0,0.16666666666666666
512,403,covariate,0.040927443960379555,405.6074343333333,557.9099607689584,0.1,0.13333333333333333
512,404,covariate,0.037113038655366214,267.3974460666666,350.77018522988266,0.03333333333333333,0.16666666666666666
512,405,covariate,0.04726860476576408,280.8608288000001,364.43462387550017,0.0,0.2
512,406,covariate,0.028114465301165934,282.73804153333333,389.30469289626956,0.1,0.03333333333333333
512,408,covariate,0.04379927983737409,309.755425,396.30264942366347,0.2,0.13333333333333333
512,409,covariate,0.05213533320159189,456.7545666666666,593.8869150274405,0.03333333333333333,0.26666666666666666
512,410,covariate,0.0381165696814365,335.33420933333326,413.91255331554055,0.0,0.16666666666666666
512,411,covariate,0.02844657679234612,356.49070366666666,478.3385281295474,0.0,0.06666666666666667
512,414,covariate,0.03281896048448525,295.15939473333333,375.2839564357199,0.1,0.0
512,415,covariate,0.03067408402273879,285.9714901666667,355.77958625628713,0.03333333333333333,0.13333333333333333
512,416,covariate,0.03443109328579504,559.2232273333335,682.482180417449,0.0,0.16666666666666666
512,417,covariate,0.040210762383966765,362.03965366666677,456.9446650895001,0.03333333333333333,0.03333333333333333
512,418,covariate,0.040306463935673886,270.6978629666667,369.0193106638448,0.06666666666666667,0.1
512,419,covariate,0.040983813106064866,288.01689433333337,413.54476669348657,0.03333333333333333,0.13333333333333333
512,421,covariate,0.04545337274274525,693.3395453333335,834.2829451119343,0.1,0.3
512,422,covariate,0.04101047656268514,259.87689900000004,315.26119402133423,0.1,0.23333333333333334
512,423,covariate,0.028693031294483657,517.9605666666665,693.3544393249144,0.1,0.03333333333333333
512,424,covariate,0.03787005242025367,363.12474439999994,486.94627870580456,0.0,0.06666666666666667
512,425,covariate,0.05081351206591287,229.1648094833334,272.36459610804917,0.13333333333333333,0.16666666666666666
512,426,covariate,0.0300089495365044,191.35178686666669,236.65869759655627,0.03333333333333333,0.03333333333333333
512,431,covariate,0.037979041730546184,491.0114729999999,676.5933742806417,0.06666666666666667,0.1
512,432,covariate,0.0355661349321407,594.4775463333332,701.8168304165326,0.1,0.16666666666666666
512,433,covariate,0.03328554248186626,303.81933000000004,399.51985174477664,0.0,0.26666666666666666
512,435,covariate,0.034976031485698035,139.95234953333335,176.50450779797038,0.06666666666666667,0.06666666666666667
512,436,covariate,0.03305648895945365,242.3086013333333,315.920119740796,0.03333333333333333,0.13333333333333333
512,437,covariate,0.0485471186616605,508.9574776666667,615.0611331059365,0.03333333333333333,0.1
512,438,covariate,0.03789563740684112,306.18047300000006,363.26891117087587,0.03333333333333333,0.06666666666666667
512,439,covariate,0.03345048639813968,326.3818636666667,394.3538376002258,0.03333333333333333,0.06666666666666667
512,440,covariate,0.04634853846103484,374.8934356666667,433.478014649768,0.16666666666666666,0.06666666666666667
512,441,covariate,0.041351698738721125,368.60841733333325,456.5995846344123,0.0,0.2
512,442,covariate,0.044123492110684254,294.52817306666657,372.5926891318427,0.06666666666666667,0.16666666666666666
512,443,covariate,0.03918515516865917,278.22376533333335,357.77808367059737,0.0,0.13333333333333333
512,444,covariate,0.037603686048683575,584.3428109999999,776.6384528590369,0.03333333333333333,0.2
512,445,covariate,0.05840637400547021,708.0167986666667,851.9328073485879,0.23333333333333334,0.16666666666666666
512,446,covariate,0.041449159310396645,237.4852498966667,375.20192248192023,0.03333333333333333,0.06666666666666667
512,447,covariate,0.028937393003211766,182.98042883333332,268.07562838619384,0.0,0.1
512,448,covariate,0.04244874153023568,485.9454543333334,598.6150559702454,0.1,0.2
512,449,covariate,0.03850517684940399,538.8801243333334,706.7793582865718,0.06666666666666667,0.1
512,450,covariate,0.04969568002738728,675.0488686666666,816.9886987841999,0.2,0.16666666666666666
512,451,covariate,0.037533349454169015,305.62425633333334,367.284393468855,0.16666666666666666,0.06666666666666667
512,452,covariate,0.040450837315926164,275.90073519999993,351.0403119240499,0.1,0.03333333333333333
512,453,covariate,0.03178515182627548,554.5312166666666,697.056713556125,0.16666666666666666,0.16666666666666666
512,454,covariate,0.05222036796462506,418.4825602000001,528.6943200582643,0.0,0.3
512,455,covariate,0.05990825802886903,636.7408361666669,821.8360618416659,0.06666666666666667,0.23333333333333334
512,456,covariate,0.04034787625465465,295.53327793333324,405.65121858064174,0.0,0.2
512,458,covariate,0.03650805310147729,395.89659100000006,510.6173595095748,0.03333333333333333,0.13333333333333333
512,459,covariate,0.04636435105989902,582.4143496666668,762.5295132101289,0.0,0.23333333333333334
512,460,covariate,0.04057001582790451,194.66307573333333,266.75803743738055,0.1,0.0
512,461,covariate,0.04311326324845763,259.9660704666667,363.45394672484645,0.03333333333333333,0.13333333333333333
512,462,covariate,0.041675309138172,285.3850396666667,315.96847547757375,0.06666666666666667,0.26666666666666666
512,463,covariate,0.03740898715792806,309.50489,353.2285875240217,0.1,0.03333333333333333
